Tipo_Predio;postalCode;country;ID_PRUMA;REGIONAL;state;city;throughfare;streetNumber;LIBERADO_EM;AGING_SEMANAS;AGING_MESES;TORRES;APTOS;TIPO_CAIXA;CAIXAS;ARMARIO;CAP_INS;OCUPACAO;DISPONIVEL;OCUPADO;RESERVADO;BLOQUEADO;OCUPACAO_PERCENTUAL;FAIXA_OCUPACAO;GRUPO_OCUPACAO;F_SP;TV;FAIXA_FIBRAS_LIVRES;FAIXA_FIBRAS_LIVRES_AGRUP
CFOA;35702383 | 1585;Brasil;112991;SE;MG;SETE LAGOAS;Avenida Prefeito Alberto Moura;1585;01/09/2015;29;6;22;32;TO;4;A01;64;10;54;10;0;0;15,63;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;24220045 | 81;Brasil;135786;SE;RJ;NITEROI;R PRES BACKER;81;29/02/2016;3;1;1;24;TO;1;A58;32;0;32;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;24230054 | 398;Brasil;118338;SE;RJ;NITEROI;R CEL MOREIRA CESAR;398;29/02/2016;3;1;1;4;TO;1;A57;8;4;4;1;1;0;50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;24230054 | 426;Brasil;118340;SE;RJ;NITEROI;R CEL MOREIRA CESAR;426;29/02/2016;3;1;1;4;TO;1;A57;16;1;15;1;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;24220008 | 77;Brasil;136147;SE;RJ;NITEROI;R MIGUEL DE FRIAS 77 - ED ICARAI COMERCIAL;77;29/02/2016;3;1;1;26;TO;2;A58;24;1;23;1;0;0;4,17;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;24220045 | 9;Brasil;135769;SE;RJ;NITEROI;R PRES BACKER;9;29/02/2016;3;1;1;4;TO;1;A58;16;0;16;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;24230091 | 70;Brasil;136167;SE;RJ;NITEROI;R GAVIAO PEIXOTO;70;29/02/2016;3;1;1;24;TO;1;A58;64;1;63;0;0;0;1,56;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790600 | 50;Brasil;113227;SE;RJ;RIO DE JANEIRO;R ALFREDO VOLPI 50;50;31/01/2016;7;2;1;40;TO;1;C07;32;7;25;6;0;0;21,88;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790670 | 140;Brasil;108536;SE;RJ;RIO DE JANEIRO;Rua Doutor Crespo;140;19/12/2015;14;3;1;0;CTO;1;C04;8;2;6;2;0;0;25;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790682 | 19;Brasil;137199;SE;RJ;RIO DE JANEIRO;Avenida Miguel Antônio Fernandes;19;29/02/2016;3;1;1;0;TO;1;C04;24;0;24;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790704 | 17300;Brasil;117203;SE;RJ;RIO DE JANEIRO;AV DAS AMERICAS;17300;29/01/2016;8;2;2;16;TO;2;C04;48;7;41;5;0;0;14,58;1%   À 20%;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22790707 | 500;Brasil;138041;SE;RJ;RIO DE JANEIRO;Avenida Aldemir Martins;500;29/02/2016;3;1;10;0;TO;5;C06;80;0;80;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790879 | 2865;Brasil;108542;SE;RJ;RIO DE JANEIRO;Estrada Vereador Alceu de Carvalho;2865;19/12/2015;14;3;1;66;CTO;1;C04;16;8;8;8;0;0;50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790879 | 555;Brasil;114716;SE;RJ;RIO DE JANEIRO;Av Vereador Alceu de Carvalho 555 (DROP);555;19/12/2015;14;3;1;0;CTO;1;C04;8;7;1;5;0;0;87,5;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22795085 | 18;Brasil;108590;SE;RJ;RIO DE JANEIRO;Rua Químico Roberto Pinho;18;28/01/2016;8;2;1;0;TO;1;C11;16;5;11;5;0;0;31,25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22795320 | 53;Brasil;108528;SE;RJ;RIO DE JANEIRO;Rua Clementina de Jesus;53;30/12/2015;12;3;1;61;TO;1;C07;24;1;23;1;0;0;4,17;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790540 | 140;Brasil;118878;SE;RJ;RIO DE JANEIRO;R DES PAULO ALONSO;140;30/01/2016;8;2;1;4;TO;1;C07;8;3;5;2;0;0;37,5;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790662 | 80;Brasil;108595;SE;RJ;RIO DE JANEIRO;Rua Omar Bandeira Ramidan Sobrinho;80;26/02/2016;4;1;1;23;CTO;1;C05;8;1;7;0;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790663 | 27;Brasil;108563;SE;RJ;RIO DE JANEIRO;Rua Claude Monet;27;12/02/2016;6;1;1;49;CTO;1;C05;16;16;0;13;0;0;100;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
CFOA;22790682 | 1465;Brasil;108554;SE;RJ;RIO DE JANEIRO;Avenida Miguel Antônio Fernandes;1465;19/12/2015;14;3;1;111;CTO;3;C04;24;0;24;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790703 | 16300;Brasil;138016;SE;RJ;RIO DE JANEIRO;Avenida das Américas;16300;23/02/2016;4;1;2;0;TO;1;C05;32;4;28;0;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790832 | 47;Brasil;137217;SE;RJ;RIO DE JANEIRO;Rua Historiador Werneck da Silva;47;23/02/2016;4;1;4;0;TO;2;C05;56;2;54;2;0;0;3,57;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22795045 | 420;Brasil;117305;SE;RJ;RIO DE JANEIRO;R JOSE AMERICO DE ALMEIDA;420;30/01/2016;8;2;1;4;TO;1;C11;8;1;7;1;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790303 | 100;Brasil;133631;SE;RJ;RIO DE JANEIRO;AV RENE LACLETTE 100 Bloco 5;100;26/01/2016;8;2;5;7200;TO;10;C05;160;26;134;23;0;0;16,25;1%   À 20%;Baixa;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;22790381 | 2555;Brasil;119225;SE;RJ;RIO DE JANEIRO;ESTR BENVINDO DE NOVAIS;2555;26/01/2016;8;2;4;48;TO;4;C05;128;15;113;14;0;0;11,72;1%   À 20%;Baixa;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;22790381 | 2800;Brasil;113035;SE;RJ;RIO DE JANEIRO;Estrada Benvindo de Novaes;2800;30/12/2015;12;3;9;33300;TO;18;C05;368;268;100;250;0;0;72,83;71%  À 99%;Alta;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;22790492 | 360;Brasil;137436;SE;RJ;RIO DE JANEIRO;R SERVIDÃO F, 360 (BLC-2);360;29/02/2016;3;1;2;0;TO;2;C06;16;0;16;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790540 | 395;Brasil;118877;SE;RJ;RIO DE JANEIRO;DES. PAULO ALONSO 395;395;29/01/2016;8;2;1;4;TO;1;C07;8;2;6;0;0;0;25;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790585 | 80;Brasil;118909;SE;RJ;RIO DE JANEIRO;R FRANCISCO MARIO;80;29/01/2016;8;2;1;80;TO;1;C07;32;2;30;1;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790585 | 90;Brasil;118910;SE;RJ;RIO DE JANEIRO;R FRANCISCO MARIO;90;26/01/2016;8;2;1;4;TO;1;C07;24;3;21;2;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790587 | 200;Brasil;108500;SE;RJ;RIO DE JANEIRO;Avenida José Luiz Ferraz;200;29/01/2016;8;2;1;110;TO;1;C07;56;2;54;1;0;0;3,57;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790587 | 250;Brasil;118906;SE;RJ;RIO DE JANEIRO;AV JOSE LUIZ FERRAZ;250;29/01/2016;8;2;1;80;TO;3;C07;96;14;82;12;0;0;14,58;1%   À 20%;Baixa;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;22790587 | 55;Brasil;133636;SE;RJ;RIO DE JANEIRO;AV JOSE LUIZ FERRAZ 55 BLOCO 2;55;28/01/2016;8;2;2;0;TO;1;C07;32;3;29;3;0;0;9,38;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790587 | 610;Brasil;118773;SE;RJ;RIO DE JANEIRO;AV JOSE LUIZ FERRAZ;610;29/01/2016;8;2;2;400;TO;2;C07;192;1;191;0;0;0;0,52;1%   À 20%;Baixa;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;22790600 | 260;Brasil;118864;SE;RJ;RIO DE JANEIRO;R ALFREDO VOLPI;260;21/01/2016;9;2;1;4;TO;1;C07;32;3;29;3;0;0;9,38;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790669 | 13;Brasil;109232;SE;RJ;RIO DE JANEIRO;Avenida Tim Maia;13;19/12/2015;14;3;1;132;CTO;1;C04;8;3;5;3;0;0;37,5;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790669 | 7375;Brasil;114158;SE;RJ;RIO DE JANEIRO;Avenida Tim Maia;7375;29/01/2016;8;2;7;10857;TO;14;C04;112;23;89;21;0;0;20,54;21%  À 50%;Média;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;22790669 | 7585;Brasil;113220;SE;RJ;RIO DE JANEIRO;Avenida Tim Maia;7585;25/01/2016;8;2;3;432;TO;3;C04;48;17;31;17;0;0;35,42;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22790670 | 174;Brasil;108644;SE;RJ;RIO DE JANEIRO;Rua Doutor Crespo 174;174;19/12/2015;14;3;1;0;CTO;1;C04;8;3;5;3;0;0;37,5;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790670 | 21;Brasil;137197;SE;RJ;RIO DE JANEIRO;Rua Doutor Crespo (Projetada);21;29/02/2016;3;1;1;0;CTO;1;C04;8;2;6;2;0;0;25;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790671 | 2760;Brasil;137134;SE;RJ;RIO DE JANEIRO;Rua Silvia Pozzano;2760;30/01/2016;8;2;20;24308;TO;7;C04;96;58;38;56;0;0;60,42;51%  À 70%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22790671 | 3003;Brasil;113072;SE;RJ;RIO DE JANEIRO;Rua Silvia Pozzano;3003;19/12/2015;14;3;12;7488;TO;12;C04;288;45;243;43;0;0;15,63;1%   À 20%;Baixa;FSP;2PLAY;+80 Fibras Livres;Alta
CFOA;22790673 | 100;Brasil;115020;SE;RJ;RIO DE JANEIRO;Rua Lady Laura;100;19/12/2015;14;3;2;0;TO;2;C04;32;10;22;10;0;0;31,25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790679 | 100;Brasil;113225;SE;RJ;RIO DE JANEIRO;R DR WALTER GUIMARAES DE MORAES 100;100;29/01/2016;8;2;3;576;TO;3;C04;72;32;40;31;0;0;44,44;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22790682 | 1375;Brasil;108553;SE;RJ;RIO DE JANEIRO;Avenida Miguel Antônio Fernandes;1375;19/12/2015;14;3;1;74;CTO;2;C04;16;1;15;0;0;0;6,25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790682 | 31;Brasil;108505;SE;RJ;RIO DE JANEIRO;Avenida Miguel Antônio Fernandes;31;19/12/2015;14;3;1;990;CTO;5;C04;48;8;40;6;0;0;16,67;1%   À 20%;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22790685 | 150;Brasil;134060;SE;RJ;RIO DE JANEIRO;Rua Rivadavia Campos;150;31/01/2016;7;2;1;0;CTO;4;C04;32;3;29;1;0;0;9,38;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790704 | 16400;Brasil;137215;SE;RJ;RIO DE JANEIRO;Avenida das Américas;16400;25/02/2016;4;1;4;8;TO;2;C05;64;0;64;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790704 | 16450;Brasil;137208;SE;RJ;RIO DE JANEIRO;Avenida das Américas;16450;29/02/2016;3;1;1;0;TO;1;C05;8;0;8;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22790704 | 17450;Brasil;109233;SE;RJ;RIO DE JANEIRO;Avenida das Américas;17450;19/12/2015;14;3;2;264;TO;2;C04;64;8;56;8;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790704 | 17500;Brasil;114733;SE;RJ;RIO DE JANEIRO;Avenida das Américas;17500;19/12/2015;14;3;2;380;TO;2;C04;80;17;63;16;0;0;21,25;21%  À 50%;Média;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790704 | 18000;Brasil;113569;SE;RJ;RIO DE JANEIRO;Avenida das Américas;18000;29/01/2016;8;2;4;108;TO;1;C04;96;33;63;25;0;0;34,38;21%  À 50%;Média;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790831 | 100;Brasil;134182;SE;RJ;RIO DE JANEIRO;Rua Waldyr Leal Lopes, 100;100;31/01/2016;7;2;4;0;TO;4;C05;64;0;64;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790832 | 11;Brasil;137211;SE;RJ;RIO DE JANEIRO;Rua Historiador Werneck da Silva;11;23/02/2016;4;1;4;8;TO;2;C05;56;2;54;0;0;0;3,57;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790832 | 235;Brasil;137213;SE;RJ;RIO DE JANEIRO;Rua Historiador Werneck da Silva;235;23/02/2016;4;1;4;0;TO;2;C05;64;1;63;0;0;0;1,56;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
CFOA;22790877 | 6707;Brasil;138036;SE;RJ;RIO DE JANEIRO;Estrada do Pontal;6707;25/02/2016;4;1;4;216;TO;2;C11;24;0;24;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22790879 | 2881;Brasil;108506;SE;RJ;RIO DE JANEIRO;Estrada Vereador Alceu de Carvalho;2881;19/12/2015;14;3;1;245;CTO;2;C04;32;8;24;7;0;0;25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;22795009 | 17400;Brasil;134205;SE;RJ;RIO DE JANEIRO;Avenida Lúcio Costa, 17400;17400;31/01/2016;7;2;3;0;TO;1;C11;32;0;32;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22795045 | 10;Brasil;138289;SE;RJ;RIO DE JANEIRO;R JOSE AMERICO DE ALMEIDA, BL 5;10;25/02/2016;4;1;5;0;TO;1;C11;16;8;8;7;1;0;50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22795077 | 3548;Brasil;118801;SE;RJ;RIO DE JANEIRO;AV GENARO DE CARVALHO;3548;29/01/2016;8;2;1;4;TO;1;C07;8;0;8;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22795077 | 3570;Brasil;134092;SE;RJ;RIO DE JANEIRO;AV GENARO DE CARVALHO 3570 Bloco 3;3570;29/01/2016;8;2;3;4;TO;1;C07;8;0;8;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22795090 | 285;Brasil;108743;SE;RJ;RIO DE JANEIRO;Rua Demosthenes Madureira de Pinho;285;29/02/2016;3;1;1;0;TO;1;C11;8;1;7;1;0;0;12,5;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22795285 | 50;Brasil;109237;SE;RJ;RIO DE JANEIRO;Rua Le Corbusier;50;29/01/2016;8;2;2;80;TO;2;C07;64;20;44;19;0;0;31,25;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22795590 | 80;Brasil;108624;SE;RJ;RIO DE JANEIRO;Avenida Guiomar Novais;80;30/01/2016;8;2;1;0;TO;1;C07;8;0;8;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;22795641 | 101;Brasil;137527;SE;RJ;RIO DE JANEIRO;Avenida Henfil;101;30/01/2016;8;2;2;2184;TO;2;C07;64;19;45;19;0;0;29,69;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;22795641 | 65;Brasil;137526;SE;RJ;RIO DE JANEIRO;Avenida Henfil;65;30/01/2016;8;2;2;2028;TO;2;C07;64;15;49;15;0;0;23,44;21%  À 50%;Média;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
CFOA;14801120 | 640;Brasil;107133;SP;SP;ARARAQUARA;AV. DUQUE DE CAXIAS, 640;640;23/09/2015;26;6;1;22;TO;1;I01;8;2;6;2;0;0;25;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801140 | 769;Brasil;107139;SP;SP;ARARAQUARA;AV. FEIJÓ, 769;769;23/09/2015;26;6;1;0;TO;1;I01;24;4;20;4;0;0;16,67;1%   À 20%;Baixa;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801165 | 2101;Brasil;107129;SP;SP;ARARAQUARA;AV. BARROSO, 2101 x AV. HUMAITÁ, 2101;2101;23/09/2015;26;6;1;0;CTO;1;I01;8;1;7;1;0;0;12,5;1%   À 20%;Baixa;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801180 | 550;Brasil;107128;SP;SP;ARARAQUARA;AV. BANDEIRANTES, 550;550;23/09/2015;26;6;1;100;CTO;1;I01;8;3;5;3;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801190 | 700;Brasil;107144;SP;SP;ARARAQUARA;AV. MAUÁ, 700;700;23/09/2015;26;6;1;68;TO;1;I01;16;7;9;7;0;0;43,75;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801190 | 780;Brasil;107145;SP;SP;ARARAQUARA;AV. MAUÁ, 780;780;23/09/2015;26;6;1;40;TO;1;I01;24;14;10;14;0;0;58,33;51%  À 70%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801190 | 906;Brasil;107146;SP;SP;ARARAQUARA;AV. MAUÁ, 906;906;23/09/2015;26;6;1;26;TO;1;I01;16;6;10;6;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801200 | 777;Brasil;107130;SP;SP;ARARAQUARA;AV. CRISTOVÃO COLOMBO,777;777;23/09/2015;26;6;1;0;TO;1;I01;16;12;4;12;0;0;75;71%  À 99%;Alta;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801210 | 229;Brasil;107153;SP;SP;ARARAQUARA;AV. SÃO GERALDO, 229;229;23/09/2015;26;6;1;0;TO;1;I01;8;3;5;3;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801290 | 263;Brasil;107069;SP;SP;ARARAQUARA;R. GONÇALVES DIAS, 263;263;23/09/2015;26;6;1;38;TO;1;A07;16;6;10;6;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801290 | 543;Brasil;107286;SP;SP;ARARAQUARA;Rua Gonçalves Dias - até 1899/1900;543;02/12/2015;16;3;1;56;TO;1;I01;16;0;16;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801295 | 805;Brasil;107187;SP;SP;ARARAQUARA;R. NOVE DE JULHO, 805;805;15/12/2015;14;3;1;0;TO;1;I01;24;0;24;0;0;0;0;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801300 | 1088;Brasil;107203;SP;SP;ARARAQUARA;R. SÃO BENTO, 1088/1098;1088;23/09/2015;26;6;1;0;TO;1;I01;24;3;21;2;0;0;12,5;1%   À 20%;Baixa;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801300 | 690;Brasil;107085;SP;SP;ARARAQUARA;R. SÃO BENTO, 690/700;690;23/09/2015;26;6;1;0;TO;1;A07;16;12;4;11;0;0;75;71%  À 99%;Alta;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801308 | 120;Brasil;107147;SP;SP;ARARAQUARA;AV. OSÓRIO, 120;120;23/09/2015;26;6;1;0;TO;1;I01;8;4;4;4;0;0;50;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801308 | 90;Brasil;107148;SP;SP;ARARAQUARA;AV. OSÓRIO, 90;90;23/09/2015;26;6;1;12;TO;1;I01;32;14;18;14;0;0;43,75;21%  À 50%;Média;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801309 | 338;Brasil;107051;SP;SP;ARARAQUARA;R. DONA MARIA JANASI BIAGIONI, 338/352 - BL2;338;23/09/2015;26;6;2;0;TO;1;A07;32;25;7;23;0;0;78,13;71%  À 99%;Alta;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801310 | 989;Brasil;107084;SP;SP;ARARAQUARA;R. PADRE DUARTE, 989;989;23/09/2015;26;6;1;0;TO;1;A07;24;9;15;8;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801335 | 111;Brasil;107158;SP;SP;ARARAQUARA;R. ARMANDO SALLES DE OLIVEIRA, 111;111;17/11/2015;18;4;1;30;TO;1;I01;8;3;5;3;0;0;37,5;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801335 | 478;Brasil;107159;SP;SP;ARARAQUARA;R. ARMANDO SALLES DE OLIVEIRA, 478;478;23/09/2015;26;6;1;0;TO;1;I01;24;12;12;12;0;0;50;21%  À 50%;Média;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801350 | 1905;Brasil;107183;SP;SP;ARARAQUARA;R. ITÁLIA, 1905;1905;23/09/2015;26;6;1;28;TO;1;I01;8;1;7;1;0;0;12,5;1%   À 20%;Baixa;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801360 | 1292;Brasil;107053;SP;SP;ARARAQUARA;R. EXPEDICIONÁRIOS DO BRASIL, 1292;1292;03/11/2015;20;4;1;48;TO;1;A07;16;2;14;2;0;0;12,5;1%   À 20%;Baixa;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801360 | 2030;Brasil;107170;SP;SP;ARARAQUARA;R. EXPEDICIONÁRIOS DO BRASIL, 2030;2030;23/09/2015;26;6;1;22;TO;1;I01;16;7;9;7;0;0;43,75;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801375 | 60;Brasil;107143;SP;SP;ARARAQUARA;AV. GERALDO DE CAMPOS BARROS, 60 ;60;23/09/2015;26;6;4;0;TO;1;I01;40;19;21;18;0;0;47,5;21%  À 50%;Média;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801380 | 530;Brasil;107198;SP;SP;ARARAQUARA;R. PROF. ADÉLIA IZIQUE, 530;530;23/09/2015;26;6;1;48;TO;1;I01;16;8;8;8;0;0;50;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801380 | 580;Brasil;107199;SP;SP;ARARAQUARA;R. PROF. ADÉLIA IZIQUE, 580;580;23/09/2015;26;6;1;0;TO;1;I01;48;29;19;29;0;0;60,42;51%  À 70%;Média;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
CFOA;14801380 | 896;Brasil;107200;SP;SP;ARARAQUARA;R. PROF. ADÉLIA IZIQUE, 896 BL A;896;23/09/2015;26;6;1;0;TO;1;I01;16;14;2;14;0;0;87,5;71%  À 99%;Alta;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801385 | 1740;Brasil;107179;SP;SP;ARARAQUARA;R. HUMAITÁ, 1740;1740;23/09/2015;26;6;1;126;CTO;1;I01;8;3;5;2;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801385 | 1901;Brasil;107180;SP;SP;ARARAQUARA;R. HUMAITÁ, 1901;1901;23/09/2015;26;6;1;384;CTO;1;I01;8;3;5;3;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801395 | 1509;Brasil;107044;SP;SP;ARARAQUARA;R COMENDADOR PEDRO MORGANTI, 1509;1509;03/11/2015;20;4;1;180;CTO;1;A07;8;6;2;5;0;0;75;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801395 | 3241;Brasil;107165;SP;SP;ARARAQUARA;R. COM. PEDRO MORGANTI, 3241;3241;23/09/2015;26;6;1;0;TO;1;I01;16;10;6;10;0;0;62,5;51%  À 70%;Média;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801400 | 1731;Brasil;107073;SP;SP;ARARAQUARA;R. IMACULADA CONCEIÇÃO, 1731;1731;23/09/2015;26;6;1;0;TO;1;A07;8;8;0;8;0;0;100;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
CFOA;14801405 | 1477;Brasil;107089;SP;SP;ARARAQUARA;RUA JOÃO GURGEL, 1477;1477;23/09/2015;26;6;1;0;CTO;1;A07;8;7;1;7;0;0;87,5;71%  À 99%;Alta;FSP;3PLAY;Até 10 Fibras Livres;Baixa
CFOA;14801407 | 3361;Brasil;107201;SP;SP;ARARAQUARA;R. JOÃO GURGEL, 3361 - BL B;3361;23/09/2015;26;6;1;44;TO;1;I01;24;9;15;9;0;0;37,5;21%  À 50%;Média;FSP;3PLAY;de 11 a 30 Fibras Livres;Media
